STATION,NAME,DATE,PRCP,TMAX,TMIN
USC00054388,"JOHN MARTIN DAM, CO US",4/15/18,0,53,25
USC00054388,"JOHN MARTIN DAM, CO US",4/16/18,0,67,30
USC00054388,"JOHN MARTIN DAM, CO US",4/17/18,0,82,32
USC00054388,"JOHN MARTIN DAM, CO US",4/18/18,0,87,31
USC00054388,"JOHN MARTIN DAM, CO US",4/19/18,0,64,27
USC00054388,"JOHN MARTIN DAM, CO US",4/20/18,0,72,33
USC00054388,"JOHN MARTIN DAM, CO US",4/21/18,0.39,48,41
USC00054388,"JOHN MARTIN DAM, CO US",4/22/18,0,48,35
USC00054388,"JOHN MARTIN DAM, CO US",4/23/18,0,58,38
USC00054388,"JOHN MARTIN DAM, CO US",4/24/18,0,75,42
USC00054388,"JOHN MARTIN DAM, CO US",4/25/18,0.23,68,34
USC00054388,"JOHN MARTIN DAM, CO US",4/26/18,0,65,33
USC00054388,"JOHN MARTIN DAM, CO US",4/27/18,0,63,36
USC00054388,"JOHN MARTIN DAM, CO US",4/28/18,0,75,40
USC00054388,"JOHN MARTIN DAM, CO US",4/29/18,0,81,48
USC00054388,"JOHN MARTIN DAM, CO US",4/30/18,0,88,60
USC00054388,"JOHN MARTIN DAM, CO US",5/1/18,0,85,48
USC00054388,"JOHN MARTIN DAM, CO US",5/2/18,0,78,50
USC00054388,"JOHN MARTIN DAM, CO US",5/3/18,0,69,47
USC00054388,"JOHN MARTIN DAM, CO US",5/4/18,0,67,41
USC00054388,"JOHN MARTIN DAM, CO US",5/5/18,0,75,42
USC00054388,"JOHN MARTIN DAM, CO US",5/6/18,0,85,40
USC00054388,"JOHN MARTIN DAM, CO US",5/7/18,0,86,45
USC00054388,"JOHN MARTIN DAM, CO US",5/8/18,0,90,57
USC00054388,"JOHN MARTIN DAM, CO US",5/9/18,0,82,47
USC00054388,"JOHN MARTIN DAM, CO US",5/10/18,0,90,49
USC00054388,"JOHN MARTIN DAM, CO US",5/11/18,0,94,56
USC00054388,"JOHN MARTIN DAM, CO US",5/12/18,0,81,57
USC00054388,"JOHN MARTIN DAM, CO US",5/13/18,0,72,55
USC00054388,"JOHN MARTIN DAM, CO US",5/14/18,0,82,55
USC00054388,"JOHN MARTIN DAM, CO US",5/15/18,0.1,81,51
USC00054388,"JOHN MARTIN DAM, CO US",5/16/18,0.03,81,55
USC00054388,"JOHN MARTIN DAM, CO US",5/17/18,0,89,55
USC00054388,"JOHN MARTIN DAM, CO US",5/18/18,0,94,56
USC00054388,"JOHN MARTIN DAM, CO US",5/19/18,0,79,55
USC00054388,"JOHN MARTIN DAM, CO US",5/20/18,0,71,47
USC00054388,"JOHN MARTIN DAM, CO US",5/21/18,0,70,50
USC00054388,"JOHN MARTIN DAM, CO US",5/22/18,0,89,56
USC00054388,"JOHN MARTIN DAM, CO US",5/23/18,0,88,61
USC00054388,"JOHN MARTIN DAM, CO US",5/24/18,0,91,61
USC00054388,"JOHN MARTIN DAM, CO US",5/25/18,0,92,53
USC00054388,"JOHN MARTIN DAM, CO US",5/26/18,0,95,58
USC00054388,"JOHN MARTIN DAM, CO US",5/27/18,0,97,70
USC00054388,"JOHN MARTIN DAM, CO US",5/28/18,0,96,67
USC00054388,"JOHN MARTIN DAM, CO US",5/29/18,0,96,59
USC00054388,"JOHN MARTIN DAM, CO US",5/30/18,0,88,57
USC00054388,"JOHN MARTIN DAM, CO US",5/31/18,0,91,52
USC00054388,"JOHN MARTIN DAM, CO US",6/1/18,0,97,54
USC00054388,"JOHN MARTIN DAM, CO US",6/2/18,0,102,61
USC00054388,"JOHN MARTIN DAM, CO US",6/3/18,0,81,52
USC00054388,"JOHN MARTIN DAM, CO US",6/4/18,0,85,51
USC00054388,"JOHN MARTIN DAM, CO US",6/5/18,0,93,53
USC00054388,"JOHN MARTIN DAM, CO US",6/6/18,0,103,66
USC00054388,"JOHN MARTIN DAM, CO US",6/7/18,0,102,66
USC00054388,"JOHN MARTIN DAM, CO US",6/8/18,0,89,58
USC00054388,"JOHN MARTIN DAM, CO US",6/9/18,0,99,60
USC00054388,"JOHN MARTIN DAM, CO US",6/10/18,0,103,67
USC00054388,"JOHN MARTIN DAM, CO US",6/11/18,0,98,68
USC00054388,"JOHN MARTIN DAM, CO US",6/12/18,0,89,55
USC00054388,"JOHN MARTIN DAM, CO US",6/13/18,0,94,66
USC00054388,"JOHN MARTIN DAM, CO US",6/14/18,0,98,55
USC00054388,"JOHN MARTIN DAM, CO US",6/15/18,0,105,67
USC00054388,"JOHN MARTIN DAM, CO US",6/16/18,0,105,75
USC00054388,"JOHN MARTIN DAM, CO US",6/17/18,0,95,68
USC00054388,"JOHN MARTIN DAM, CO US",6/18/18,0,96,65
USC00054388,"JOHN MARTIN DAM, CO US",6/19/18,0,95,63
USC00054388,"JOHN MARTIN DAM, CO US",6/20/18,0.35,98,57
USC00054388,"JOHN MARTIN DAM, CO US",6/21/18,0,86,63
USC00054388,"JOHN MARTIN DAM, CO US",6/22/18,0,90,59
USC00054388,"JOHN MARTIN DAM, CO US",6/23/18,0,89,52
USC00054388,"JOHN MARTIN DAM, CO US",6/24/18,0,89,51
USC00054388,"JOHN MARTIN DAM, CO US",6/25/18,0.14,80,51
USC00054388,"JOHN MARTIN DAM, CO US",6/26/18,0,90,66
USC00054388,"JOHN MARTIN DAM, CO US",6/27/18,0,104,57
USC00054388,"JOHN MARTIN DAM, CO US",6/28/18,0,108,71
USC00054388,"JOHN MARTIN DAM, CO US",6/29/18,0,108,71
USC00054388,"JOHN MARTIN DAM, CO US",6/30/18,0,108,67
USC00054388,"JOHN MARTIN DAM, CO US",7/1/18,0,93,58
USC00054388,"JOHN MARTIN DAM, CO US",7/2/18,0,92,70
USC00054388,"JOHN MARTIN DAM, CO US",7/3/18,0,102,66
USC00054388,"JOHN MARTIN DAM, CO US",7/4/18,0,106,69
USC00054388,"JOHN MARTIN DAM, CO US",7/5/18,0,91,66
USC00054388,"JOHN MARTIN DAM, CO US",7/6/18,0,82,62
USC00054388,"JOHN MARTIN DAM, CO US",7/7/18,0,96,67
USC00054388,"JOHN MARTIN DAM, CO US",7/8/18,0,96,71
USC00054388,"JOHN MARTIN DAM, CO US",7/9/18,0,97,68
USC00054388,"JOHN MARTIN DAM, CO US",7/10/18,0,97,66
USC00054388,"JOHN MARTIN DAM, CO US",7/11/18,0,93,71
USC00054388,"JOHN MARTIN DAM, CO US",7/12/18,0,98,70
USC00054388,"JOHN MARTIN DAM, CO US",7/13/18,0,100,68
USC00054388,"JOHN MARTIN DAM, CO US",7/14/18,0,97,67
USC00054388,"JOHN MARTIN DAM, CO US",7/15/18,0,92,65
USC00054388,"JOHN MARTIN DAM, CO US",7/16/18,0,98,63
USC00054388,"JOHN MARTIN DAM, CO US",7/17/18,0,95,64
USC00054388,"JOHN MARTIN DAM, CO US",7/18/18,0,94,66
USC00054388,"JOHN MARTIN DAM, CO US",7/19/18,0,95,70
USC00054388,"JOHN MARTIN DAM, CO US",7/20/18,0,104,75
USC00054388,"JOHN MARTIN DAM, CO US",7/21/18,0,106,68
USC00054388,"JOHN MARTIN DAM, CO US",7/22/18,0,99,69
USC00054388,"JOHN MARTIN DAM, CO US",7/23/18,0.59,100,64
USC00054388,"JOHN MARTIN DAM, CO US",7/24/18,2.12,90,64
USC00054388,"JOHN MARTIN DAM, CO US",7/25/18,0,91,65
USC00054388,"JOHN MARTIN DAM, CO US",7/26/18,0,97,65
USC00054388,"JOHN MARTIN DAM, CO US",7/27/18,0.53,98,61
USC00054388,"JOHN MARTIN DAM, CO US",7/28/18,0,85,55
USC00054388,"JOHN MARTIN DAM, CO US",7/29/18,0,86,60
USC00054388,"JOHN MARTIN DAM, CO US",7/30/18,0.35,79,55
USC00054388,"JOHN MARTIN DAM, CO US",8/1/18,0,84,60
USC00054388,"JOHN MARTIN DAM, CO US",8/2/18,0,90,62
USC00054388,"JOHN MARTIN DAM, CO US",8/3/18,0,93,67
USC00054388,"JOHN MARTIN DAM, CO US",8/4/18,0.25,91,61
USC00054388,"JOHN MARTIN DAM, CO US",8/5/18,0,88,61
USC00054388,"JOHN MARTIN DAM, CO US",8/6/18,0,97,62
USC00054388,"JOHN MARTIN DAM, CO US",8/7/18,0,86,66
USC00054388,"JOHN MARTIN DAM, CO US",8/8/18,0.28,88,65
USC00054388,"JOHN MARTIN DAM, CO US",8/9/18,0,84,60
USC00054388,"JOHN MARTIN DAM, CO US",8/10/18,0,89,60
USC00054388,"JOHN MARTIN DAM, CO US",8/11/18,0,84,53
USC00054388,"JOHN MARTIN DAM, CO US",8/12/18,0,85,52
USC00054388,"JOHN MARTIN DAM, CO US",8/13/18,0,83,50
USC00054388,"JOHN MARTIN DAM, CO US",8/14/18,0,92,56
USC00054388,"JOHN MARTIN DAM, CO US",8/15/18,0,86,59
USC00054388,"JOHN MARTIN DAM, CO US",8/16/18,0,91,60
USC00054388,"JOHN MARTIN DAM, CO US",8/17/18,0,96,65
USC00054388,"JOHN MARTIN DAM, CO US",8/18/18,0,89,63
USC00054388,"JOHN MARTIN DAM, CO US",8/19/18,0,91,62
USC00054388,"JOHN MARTIN DAM, CO US",8/20/18,0,80,56
USC00054388,"JOHN MARTIN DAM, CO US",8/21/18,0,86,52
USC00054388,"JOHN MARTIN DAM, CO US",8/22/18,0,85,59
USC00054388,"JOHN MARTIN DAM, CO US",8/23/18,0,87,64
USC00054388,"JOHN MARTIN DAM, CO US",8/24/18,0,94,58
USC00054388,"JOHN MARTIN DAM, CO US",8/25/18,0,97,60
USC00054388,"JOHN MARTIN DAM, CO US",8/26/18,0.08,99,65
USC00054388,"JOHN MARTIN DAM, CO US",8/27/18,0,100,69
USC00054388,"JOHN MARTIN DAM, CO US",8/28/18,0,99,62
USC00054388,"JOHN MARTIN DAM, CO US",8/29/18,0,80,57
USC00054388,"JOHN MARTIN DAM, CO US",8/30/18,0,84,59
USC00054388,"JOHN MARTIN DAM, CO US",8/31/18,0,99,64
USC00054388,"JOHN MARTIN DAM, CO US",9/1/18,0,99,70
USC00054388,"JOHN MARTIN DAM, CO US",9/2/18,0,95,67
USC00054388,"JOHN MARTIN DAM, CO US",9/3/18,0,89,64
USC00054388,"JOHN MARTIN DAM, CO US",9/4/18,0.04,82,60
USC00054388,"JOHN MARTIN DAM, CO US",9/5/18,0.13,87,59
USC00054388,"JOHN MARTIN DAM, CO US",9/6/18,0,77,59
USC00054388,"JOHN MARTIN DAM, CO US",9/7/18,0.06,73,58
USC00054388,"JOHN MARTIN DAM, CO US",9/8/18,0,79,60
USC00054388,"JOHN MARTIN DAM, CO US",9/9/18,0,81,62
USC00054388,"JOHN MARTIN DAM, CO US",9/10/18,0.01,86,61
USC00054388,"JOHN MARTIN DAM, CO US",9/11/18,0,92,58
USC00054388,"JOHN MARTIN DAM, CO US",9/12/18,0,98,55
USC00054388,"JOHN MARTIN DAM, CO US",9/13/18,0,100,60
USC00054388,"JOHN MARTIN DAM, CO US",9/14/18,0,99,55
USC00054388,"JOHN MARTIN DAM, CO US",9/15/18,0,,
USC00054388,"JOHN MARTIN DAM, CO US",9/16/18,0,,
USC00054388,"JOHN MARTIN DAM, CO US",9/17/18,0,,
USC00054388,"JOHN MARTIN DAM, CO US",9/18/18,0,96,58
USC00054388,"JOHN MARTIN DAM, CO US",9/19/18,0,98,59
USC00054388,"JOHN MARTIN DAM, CO US",9/20/18,0,100,63
USC00054388,"JOHN MARTIN DAM, CO US",9/21/18,0,78,56
USC00054388,"JOHN MARTIN DAM, CO US",9/22/18,0,75,49
USC00054388,"JOHN MARTIN DAM, CO US",9/23/18,0,90,49
USC00054388,"JOHN MARTIN DAM, CO US",9/24/18,0,95,50
USC00054388,"JOHN MARTIN DAM, CO US",9/25/18,0,84,52
USC00054388,"JOHN MARTIN DAM, CO US",9/26/18,0,71,48
USC00054388,"JOHN MARTIN DAM, CO US",9/27/18,0,74,36
USC00054388,"JOHN MARTIN DAM, CO US",9/28/18,0,85,42
USC00054388,"JOHN MARTIN DAM, CO US",9/29/18,0,47,38
USC00054388,"JOHN MARTIN DAM, CO US",9/30/18,0,86,46
USC00054388,"JOHN MARTIN DAM, CO US",10/1/18,0.01,66,48
USC00054388,"JOHN MARTIN DAM, CO US",10/2/18,0,74,49
USC00054388,"JOHN MARTIN DAM, CO US",10/3/18,0,90,53
USC00054388,"JOHN MARTIN DAM, CO US",10/4/18,0,95,47
USC00054388,"JOHN MARTIN DAM, CO US",10/5/18,0,68,42
USC00054388,"JOHN MARTIN DAM, CO US",10/6/18,0,66,44
USC00054388,"JOHN MARTIN DAM, CO US",10/7/18,0,84,42
USC00054388,"JOHN MARTIN DAM, CO US",10/8/18,0,59,46
USC00054388,"JOHN MARTIN DAM, CO US",10/9/18,1.26,59,44
USC00054388,"JOHN MARTIN DAM, CO US",10/10/18,0.63,44,34
USC00054388,"JOHN MARTIN DAM, CO US",10/11/18,0,45,35
USC00054388,"JOHN MARTIN DAM, CO US",10/12/18,0,55,37
USC00054388,"JOHN MARTIN DAM, CO US",10/13/18,0,63,41
USC00054388,"JOHN MARTIN DAM, CO US",10/14/18,0,70,31
USC00054388,"JOHN MARTIN DAM, CO US",10/15/18,0,32,26
USC00054388,"JOHN MARTIN DAM, CO US",10/16/18,0,50,26
USC00054388,"JOHN MARTIN DAM, CO US",10/17/18,0,64,29
USC00054388,"JOHN MARTIN DAM, CO US",10/18/18,0.04,62,40
USC00054388,"JOHN MARTIN DAM, CO US",10/19/18,0,54,36
USC00054388,"JOHN MARTIN DAM, CO US",10/20/18,0,70,36
USC00054388,"JOHN MARTIN DAM, CO US",10/21/18,0,71,34
USC00054388,"JOHN MARTIN DAM, CO US",10/22/18,0,75,43
USC00054388,"JOHN MARTIN DAM, CO US",10/23/18,0,71,32
USC00054388,"JOHN MARTIN DAM, CO US",10/24/18,0.17,69,39
USC00054388,"JOHN MARTIN DAM, CO US",10/25/18,0.9,52,38
USC00054388,"JOHN MARTIN DAM, CO US",10/26/18,0.01,70,45
USC00054388,"JOHN MARTIN DAM, CO US",10/27/18,0,81,36
USC00054388,"JOHN MARTIN DAM, CO US",10/28/18,0,72,39
USC00054388,"JOHN MARTIN DAM, CO US",10/29/18,0,81,42
USC00054388,"JOHN MARTIN DAM, CO US",10/30/18,0,74,42
USC00054388,"JOHN MARTIN DAM, CO US",10/31/18,0.17,83,35
USC00054388,"JOHN MARTIN DAM, CO US",11/1/18,0,49,27
USC00054388,"JOHN MARTIN DAM, CO US",11/2/18,0,58,29
USC00054388,"JOHN MARTIN DAM, CO US",11/3/18,0,,
USC00054388,"JOHN MARTIN DAM, CO US",11/4/18,0,,
USC00054388,"JOHN MARTIN DAM, CO US",11/5/18,0.02,,
USC00054388,"JOHN MARTIN DAM, CO US",11/6/18,0,62,32
USC00054388,"JOHN MARTIN DAM, CO US",11/7/18,0,58,32
USC00054388,"JOHN MARTIN DAM, CO US",11/8/18,0,45,34
USC00054388,"JOHN MARTIN DAM, CO US",11/9/18,0,40,24
USC00054388,"JOHN MARTIN DAM, CO US",11/10/18,0,,
USC00054388,"JOHN MARTIN DAM, CO US",11/11/18,0.25,,
USC00054388,"JOHN MARTIN DAM, CO US",11/12/18,0,,
USC00054388,"JOHN MARTIN DAM, CO US",11/13/18,0,,
USC00054388,"JOHN MARTIN DAM, CO US",11/14/18,0,47,24
USC00054388,"JOHN MARTIN DAM, CO US",11/15/18,0.25,57,30
USC00054388,"JOHN MARTIN DAM, CO US",11/16/18,0,65,23
USC00054388,"JOHN MARTIN DAM, CO US",11/17/18,0,59,20
USC00054388,"JOHN MARTIN DAM, CO US",11/18/18,0,40,22
USC00054388,"JOHN MARTIN DAM, CO US",11/19/18,0,42,17
USC00054388,"JOHN MARTIN DAM, CO US",11/20/18,0,55,18
USC00054388,"JOHN MARTIN DAM, CO US",11/21/18,0,57,23
USC00054388,"JOHN MARTIN DAM, CO US",11/22/18,0,54,25
USC00054388,"JOHN MARTIN DAM, CO US",11/23/18,0,59,20
USC00054388,"JOHN MARTIN DAM, CO US",11/24/18,0,60,20
USC00054388,"JOHN MARTIN DAM, CO US",11/25/18,0,68,23
USC00054388,"JOHN MARTIN DAM, CO US",11/26/18,0,39,14
USC00054388,"JOHN MARTIN DAM, CO US",11/27/18,0,49,17
USC00054388,"JOHN MARTIN DAM, CO US",11/28/18,0,64,26
USC00054388,"JOHN MARTIN DAM, CO US",11/29/18,0,67,24
USC00054388,"JOHN MARTIN DAM, CO US",11/30/18,0,56,28
USC00054388,"JOHN MARTIN DAM, CO US",12/1/18,0,43,29
USC00054388,"JOHN MARTIN DAM, CO US",12/2/18,0,46,38
USC00054388,"JOHN MARTIN DAM, CO US",12/3/18,0,39,29
USC00054388,"JOHN MARTIN DAM, CO US",12/4/18,0,42,16
USC00054388,"JOHN MARTIN DAM, CO US",12/5/18,0,45,8
USC00054388,"JOHN MARTIN DAM, CO US",12/6/18,0,51,5
USC00054388,"JOHN MARTIN DAM, CO US",12/7/18,0,35,13
USC00054388,"JOHN MARTIN DAM, CO US",12/8/18,0,43,12
USC00054388,"JOHN MARTIN DAM, CO US",12/9/18,0,46,16
USC00054388,"JOHN MARTIN DAM, CO US",12/10/18,0,50,19
USC00054388,"JOHN MARTIN DAM, CO US",12/11/18,0,54,12
USC00054388,"JOHN MARTIN DAM, CO US",12/12/18,0,57,16
USC00054388,"JOHN MARTIN DAM, CO US",12/13/18,0,66,33
USC00054388,"JOHN MARTIN DAM, CO US",12/14/18,0,67,16
USC00054388,"JOHN MARTIN DAM, CO US",12/15/18,0,58,21
USC00054388,"JOHN MARTIN DAM, CO US",12/16/18,0,53,22
USC00054388,"JOHN MARTIN DAM, CO US",12/17/18,0,63,24
USC00054388,"JOHN MARTIN DAM, CO US",12/18/18,0,57,22
USC00054388,"JOHN MARTIN DAM, CO US",12/19/18,0,60,21
USC00054388,"JOHN MARTIN DAM, CO US",12/20/18,0,57,27
USC00054388,"JOHN MARTIN DAM, CO US",12/21/18,0,51,16
USC00054388,"JOHN MARTIN DAM, CO US",12/22/18,0,59,19
USC00054388,"JOHN MARTIN DAM, CO US",12/23/18,0,49,23
USC00054388,"JOHN MARTIN DAM, CO US",12/24/18,0,41,20
USC00054388,"JOHN MARTIN DAM, CO US",12/25/18,0,54,20
USC00054388,"JOHN MARTIN DAM, CO US",12/26/18,0,54,32
USC00054388,"JOHN MARTIN DAM, CO US",12/27/18,0,43,25
USC00054388,"JOHN MARTIN DAM, CO US",12/28/18,0,32,16
USC00054388,"JOHN MARTIN DAM, CO US",12/29/18,0,28,7
USC00054388,"JOHN MARTIN DAM, CO US",12/30/18,0,36,11
USC00054388,"JOHN MARTIN DAM, CO US",12/31/18,0,52,20
USC00054388,"JOHN MARTIN DAM, CO US",1/1/19,0,37,12
USC00054388,"JOHN MARTIN DAM, CO US",1/2/19,0,18,-1
USC00054388,"JOHN MARTIN DAM, CO US",1/3/19,0,38,4
USC00054388,"JOHN MARTIN DAM, CO US",1/4/19,0,51,24
USC00054388,"JOHN MARTIN DAM, CO US",1/5/19,0,64,18
USC00054388,"JOHN MARTIN DAM, CO US",1/6/19,0,65,28
USC00054388,"JOHN MARTIN DAM, CO US",1/7/19,0,65,24
USC00054388,"JOHN MARTIN DAM, CO US",1/8/19,0,54,22
USC00054388,"JOHN MARTIN DAM, CO US",1/9/19,0,48,14
USC00054388,"JOHN MARTIN DAM, CO US",1/10/19,0,47,15
USC00054388,"JOHN MARTIN DAM, CO US",1/11/19,0,59,23
USC00054388,"JOHN MARTIN DAM, CO US",1/12/19,0,48,34
USC00054388,"JOHN MARTIN DAM, CO US",1/13/19,0.27,45,28
USC00054388,"JOHN MARTIN DAM, CO US",1/14/19,0,36,29
USC00054388,"JOHN MARTIN DAM, CO US",1/15/19,0,48,19
USC00054388,"JOHN MARTIN DAM, CO US",1/16/19,0,55,24
USC00054388,"JOHN MARTIN DAM, CO US",1/17/19,0,50,24
USC00054388,"JOHN MARTIN DAM, CO US",1/18/19,0,63,26
USC00054388,"JOHN MARTIN DAM, CO US",1/19/19,0,50,19
USC00054388,"JOHN MARTIN DAM, CO US",1/20/19,0,46,23
USC00054388,"JOHN MARTIN DAM, CO US",1/21/19,0,56,25
USC00054388,"JOHN MARTIN DAM, CO US",1/22/19,0.14,55,21
USC00054388,"JOHN MARTIN DAM, CO US",1/23/19,0.01,31,8
USC00054388,"JOHN MARTIN DAM, CO US",1/24/19,0,40,11
USC00054388,"JOHN MARTIN DAM, CO US",1/25/19,0.04,30,11
USC00054388,"JOHN MARTIN DAM, CO US",1/26/19,0,40,15
USC00054388,"JOHN MARTIN DAM, CO US",1/27/19,0,46,21
USC00054388,"JOHN MARTIN DAM, CO US",1/28/19,0,57,30
USC00054388,"JOHN MARTIN DAM, CO US",1/29/19,0,37,12
USC00054388,"JOHN MARTIN DAM, CO US",1/30/19,0,37,11
USC00054388,"JOHN MARTIN DAM, CO US",1/31/19,0,46,14
USC00054388,"JOHN MARTIN DAM, CO US",2/1/19,0,58,17
USC00054388,"JOHN MARTIN DAM, CO US",2/2/19,0,68,23
USC00054388,"JOHN MARTIN DAM, CO US",2/3/19,0,68,33
USC00054388,"JOHN MARTIN DAM, CO US",2/4/19,0,72,26
USC00054388,"JOHN MARTIN DAM, CO US",2/5/19,0,67,20
USC00054388,"JOHN MARTIN DAM, CO US",2/6/19,0,53,20
USC00054388,"JOHN MARTIN DAM, CO US",2/7/19,0,31,8
USC00054388,"JOHN MARTIN DAM, CO US",2/8/19,0,28,2
USC00054388,"JOHN MARTIN DAM, CO US",2/9/19,0,50,7
USC00054388,"JOHN MARTIN DAM, CO US",2/10/19,0,62,16
USC00054388,"JOHN MARTIN DAM, CO US",2/11/19,0,44,14
USC00054388,"JOHN MARTIN DAM, CO US",2/12/19,0,55,13
USC00054388,"JOHN MARTIN DAM, CO US",2/13/19,0,58,22
USC00054388,"JOHN MARTIN DAM, CO US",2/14/19,0,74,28
USC00054388,"JOHN MARTIN DAM, CO US",2/15/19,0,68,21
USC00054388,"JOHN MARTIN DAM, CO US",2/16/19,0,40,14
USC00054388,"JOHN MARTIN DAM, CO US",2/17/19,0,48,19
USC00054388,"JOHN MARTIN DAM, CO US",2/18/19,0,41,9
USC00054388,"JOHN MARTIN DAM, CO US",2/19/19,0,17,9
USC00054388,"JOHN MARTIN DAM, CO US",2/20/19,0.01,27,11
USC00054388,"JOHN MARTIN DAM, CO US",2/21/19,0,39,12
USC00054388,"JOHN MARTIN DAM, CO US",2/22/19,0,45,20
USC00054388,"JOHN MARTIN DAM, CO US",2/23/19,,52,25
USC00054388,"JOHN MARTIN DAM, CO US",2/24/19,,30,0
USC00054388,"JOHN MARTIN DAM, CO US",2/25/19,,32,9
USC00054388,"JOHN MARTIN DAM, CO US",2/26/19,0,28,10
USC00054388,"JOHN MARTIN DAM, CO US",2/27/19,0,27,11
USC00054388,"JOHN MARTIN DAM, CO US",2/28/19,0,27,6
USC00054388,"JOHN MARTIN DAM, CO US",3/1/19,0,48,17
USC00054388,"JOHN MARTIN DAM, CO US",3/2/19,0.08,52,20
USC00054388,"JOHN MARTIN DAM, CO US",3/3/19,0,26,3
USC00054388,"JOHN MARTIN DAM, CO US",3/4/19,0,7,1
USC00054388,"JOHN MARTIN DAM, CO US",3/5/19,0,19,4
USC00054388,"JOHN MARTIN DAM, CO US",3/6/19,0,34,13
USC00054388,"JOHN MARTIN DAM, CO US",3/7/19,0,44,23
USC00054388,"JOHN MARTIN DAM, CO US",3/8/19,0,45,25
USC00054388,"JOHN MARTIN DAM, CO US",3/9/19,0,60,25
USC00054388,"JOHN MARTIN DAM, CO US",3/10/19,0,55,24
USC00054388,"JOHN MARTIN DAM, CO US",3/11/19,0,49,19
USC00054388,"JOHN MARTIN DAM, CO US",3/12/19,0,56,24
USC00054388,"JOHN MARTIN DAM, CO US",3/13/19,0.23,80,43
USC00054388,"JOHN MARTIN DAM, CO US",3/14/19,0.05,50,33
USC00054388,"JOHN MARTIN DAM, CO US",3/15/19,0,42,20
USC00054388,"JOHN MARTIN DAM, CO US",3/16/19,0,52,19
USC00054388,"JOHN MARTIN DAM, CO US",3/17/19,0,58,22
USC00054388,"JOHN MARTIN DAM, CO US",3/18/19,0,62,24
USC00054388,"JOHN MARTIN DAM, CO US",3/19/19,0.08,65,24
USC00054388,"JOHN MARTIN DAM, CO US",3/20/19,0,56,28
USC00054388,"JOHN MARTIN DAM, CO US",3/21/19,0,63,24
USC00054388,"JOHN MARTIN DAM, CO US",3/22/19,0,67,24
USC00054388,"JOHN MARTIN DAM, CO US",3/23/19,0,58,39
USC00054388,"JOHN MARTIN DAM, CO US",3/24/19,0.21,63,39
USC00054388,"JOHN MARTIN DAM, CO US",3/25/19,0.36,67,41
USC00054388,"JOHN MARTIN DAM, CO US",3/26/19,0,63,40
USC00054388,"JOHN MARTIN DAM, CO US",3/27/19,0,77,46
USC00054388,"JOHN MARTIN DAM, CO US",3/28/19,0,83,47
USC00054388,"JOHN MARTIN DAM, CO US",3/29/19,0.01,76,38
USC00054388,"JOHN MARTIN DAM, CO US",3/30/19,0,49,35
USC00054388,"JOHN MARTIN DAM, CO US",3/31/19,0,45,26
USC00054388,"JOHN MARTIN DAM, CO US",4/1/19,0.2,55,32
USC00054388,"JOHN MARTIN DAM, CO US",4/2/19,0,63,31
USC00054388,"JOHN MARTIN DAM, CO US",4/3/19,0,64,32
USC00054388,"JOHN MARTIN DAM, CO US",4/4/19,0,64,34
USC00054388,"JOHN MARTIN DAM, CO US",4/5/19,0,73,39
USC00054388,"JOHN MARTIN DAM, CO US",4/6/19,0,83,45
USC00054388,"JOHN MARTIN DAM, CO US",4/7/19,0,80,48
USC00054388,"JOHN MARTIN DAM, CO US",4/8/19,0,81,44
USC00054388,"JOHN MARTIN DAM, CO US",4/9/19,0,80,37
USC00054388,"JOHN MARTIN DAM, CO US",4/10/19,0,88,44
USC00054388,"JOHN MARTIN DAM, CO US",4/11/19,0.05,81,22
USC00054388,"JOHN MARTIN DAM, CO US",4/12/19,0,54,25
USC00054388,"JOHN MARTIN DAM, CO US",4/13/19,0,61,38
USC00054388,"JOHN MARTIN DAM, CO US",4/14/19,0,58,33
USC00054388,"JOHN MARTIN DAM, CO US",4/15/19,0,80,40
USC00054388,"JOHN MARTIN DAM, CO US",4/16/19,0,80,40
USC00054388,"JOHN MARTIN DAM, CO US",4/17/19,0,79,48
USC00054388,"JOHN MARTIN DAM, CO US",4/18/19,0,73,44
USC00054388,"JOHN MARTIN DAM, CO US",4/19/19,0,65,27
USC00054388,"JOHN MARTIN DAM, CO US",4/20/19,0,72,34
USC00054388,"JOHN MARTIN DAM, CO US",4/21/19,0,85,43
USC00054388,"JOHN MARTIN DAM, CO US",4/22/19,0,78,40
USC00054388,"JOHN MARTIN DAM, CO US",4/23/19,0,65,42
USC00054388,"JOHN MARTIN DAM, CO US",4/24/19,0,61,34
USC00054388,"JOHN MARTIN DAM, CO US",4/25/19,0,79,42
USC00054388,"JOHN MARTIN DAM, CO US",4/26/19,0,73,38
USC00054388,"JOHN MARTIN DAM, CO US",4/27/19,0,86,48
USC00054388,"JOHN MARTIN DAM, CO US",4/28/19,0,69,40
USC00054388,"JOHN MARTIN DAM, CO US",4/29/19,0,88,41
USC00054388,"JOHN MARTIN DAM, CO US",4/30/19,0,60,39
USC00054388,"JOHN MARTIN DAM, CO US",5/1/19,0,67,40
USC00054388,"JOHN MARTIN DAM, CO US",5/2/19,0,64,41
USC00054388,"JOHN MARTIN DAM, CO US",5/3/19,0,65,42
USC00054388,"JOHN MARTIN DAM, CO US",5/4/19,0,77,51
USC00054388,"JOHN MARTIN DAM, CO US",5/5/19,0,81,46
USC00054388,"JOHN MARTIN DAM, CO US",5/6/19,0,87,50
