"STATION","NAME","DATE","PRCP","TMAX","TMIN","TOBS"
"USC00056205","OURAY NUMBER 2, CO US","2012-06-13","0.00","79","45","48"
"USC00056205","OURAY NUMBER 2, CO US","2012-06-14","0.00","84","48","50"
"USC00056205","OURAY NUMBER 2, CO US","2012-06-15","0.00","82","48","50"
"USC00056205","OURAY NUMBER 2, CO US","2012-06-16","0.00","85","48","54"
"USC00056205","OURAY NUMBER 2, CO US","2012-06-17","0.00","78","50","50"
"USC00056205","OURAY NUMBER 2, CO US","2012-06-18","0.00","83","49","51"
"USC00056205","OURAY NUMBER 2, CO US","2012-06-19","0.00","84","50","58"
"USC00056205","OURAY NUMBER 2, CO US","2012-06-20","0.00","84","47","47"
"USC00056205","OURAY NUMBER 2, CO US","2012-06-21","0.00","80","46","49"
"USC00056205","OURAY NUMBER 2, CO US","2012-06-22","0.00","87","48","67"
"USC00056205","OURAY NUMBER 2, CO US","2012-06-23","0.00","89","55","56"
"USC00056205","OURAY NUMBER 2, CO US","2012-06-24","0.00","87","55","65"
"USC00056205","OURAY NUMBER 2, CO US","2012-06-25","0.00","86","63","64"
"USC00056205","OURAY NUMBER 2, CO US","2012-06-26","0.00","93","60",
"USC00056205","OURAY NUMBER 2, CO US","2012-06-27","0.00","83","58","65"
"USC00056205","OURAY NUMBER 2, CO US","2012-06-28","0.02","82","57","58"
"USC00056205","OURAY NUMBER 2, CO US","2012-06-29","0.20","81","54","54"
"USC00056205","OURAY NUMBER 2, CO US","2012-06-30","0.10","83","54","54"
"USC00056205","OURAY NUMBER 2, CO US","2012-07-01","0.00","85","53","56"
"USC00056205","OURAY NUMBER 2, CO US","2012-07-02","0.00","86","55","62"
"USC00056205","OURAY NUMBER 2, CO US","2012-07-03","0.00","85","56","59"
"USC00056205","OURAY NUMBER 2, CO US","2012-07-04","0.00","82","57","60"
"USC00056205","OURAY NUMBER 2, CO US","2012-07-05","0.06","80","57","57"
"USC00056205","OURAY NUMBER 2, CO US","2012-07-06","0.32","73","51","54"
"USC00056205","OURAY NUMBER 2, CO US","2012-07-07","0.09","75","54","58"
"USC00056205","OURAY NUMBER 2, CO US","2012-07-08","0.36","70","51","54"
"USC00056205","OURAY NUMBER 2, CO US","2012-07-09","0.02","75","51","52"
"USC00056205","OURAY NUMBER 2, CO US","2012-07-10","0.02","81","52","53"
"USC00056205","OURAY NUMBER 2, CO US","2012-07-11","0.14","83","53","56"
"USC00056205","OURAY NUMBER 2, CO US","2012-07-12","0.00","84","54","55"
"USC00056205","OURAY NUMBER 2, CO US","2012-07-13","0.86","84","55","62"
"USC00056205","OURAY NUMBER 2, CO US","2012-07-14","0.00","78","55","55"
"USC00056205","OURAY NUMBER 2, CO US","2012-07-15","0.91","77","50","55"
"USC00056205","OURAY NUMBER 2, CO US","2012-07-16","0.20","73","54","55"
"USC00056205","OURAY NUMBER 2, CO US","2012-07-17","0.25","67","50","51"
"USC00056205","OURAY NUMBER 2, CO US","2012-07-18","0.03","77","51","53"
"USC00056205","OURAY NUMBER 2, CO US","2012-07-19","0.23","79","52","54"
"USC00056205","OURAY NUMBER 2, CO US","2012-07-20","0.01","83","54","58"
"USC00056205","OURAY NUMBER 2, CO US","2012-07-21","0.09","84","55","60"
"USC00056205","OURAY NUMBER 2, CO US","2012-07-22","0.83","82","54","54"
"USC00056205","OURAY NUMBER 2, CO US","2012-07-23","0.24","79","54","59"
"USC00056205","OURAY NUMBER 2, CO US","2012-07-24","0.00","78","52","54"
"USC00056205","OURAY NUMBER 2, CO US","2012-07-25","0.47","74","52","53"
"USC00056205","OURAY NUMBER 2, CO US","2012-07-26","0.00","77","52","52"
"USC00056205","OURAY NUMBER 2, CO US","2012-07-27","0.00","83","52","64"
"USC00056205","OURAY NUMBER 2, CO US","2012-07-28","0.13","79","56","59"
"USC00056205","OURAY NUMBER 2, CO US","2012-07-29","0.05","74","55","58"
"USC00056205","OURAY NUMBER 2, CO US","2012-07-30","0.03","76","55","59"
"USC00056205","OURAY NUMBER 2, CO US","2012-07-31","0.00","79","54","54"
"USC00056205","OURAY NUMBER 2, CO US","2012-08-01","0.12","80","53","57"
"USC00056205","OURAY NUMBER 2, CO US","2012-08-02","0.10","76","52","53"
"USC00056205","OURAY NUMBER 2, CO US","2012-08-03","0.11","72","52","53"
"USC00056205","OURAY NUMBER 2, CO US","2012-08-04","0.00","79","51","51"
"USC00056205","OURAY NUMBER 2, CO US","2012-08-05","0.00","82","51","60"
"USC00056205","OURAY NUMBER 2, CO US","2012-08-06","0.00","79","55","56"
"USC00056205","OURAY NUMBER 2, CO US","2012-08-07","0.07","82","50","50"
"USC00056205","OURAY NUMBER 2, CO US","2012-08-08","0.00","82","50","63"
"USC00056205","OURAY NUMBER 2, CO US","2012-08-09","0.00","86","59","65"
"USC00056205","OURAY NUMBER 2, CO US","2012-08-10","0.11","77","53","56"
"USC00056205","OURAY NUMBER 2, CO US","2012-08-11","0.20","77","54","54"
"USC00056205","OURAY NUMBER 2, CO US","2012-08-12","0.07","82","51","51"
"USC00056205","OURAY NUMBER 2, CO US","2012-08-13","0.00","81","51","64"
"USC00056205","OURAY NUMBER 2, CO US","2012-08-14","0.34","73","50","51"
"USC00056205","OURAY NUMBER 2, CO US","2012-08-15","0.00","70","49","50"
"USC00056205","OURAY NUMBER 2, CO US","2012-08-16","0.00","79","49","53"
"USC00056205","OURAY NUMBER 2, CO US","2012-08-17","0.00","81","53","62"
"USC00056205","OURAY NUMBER 2, CO US","2012-08-18","0.00","79","55","56"
"USC00056205","OURAY NUMBER 2, CO US","2012-08-19","0.00","81","51","55"
"USC00056205","OURAY NUMBER 2, CO US","2012-08-20","0.00","82","54","58"
"USC00056205","OURAY NUMBER 2, CO US","2012-08-21","0.11","70","50","51"
"USC00056205","OURAY NUMBER 2, CO US","2012-08-22","0.00","81","50","54"
"USC00056205","OURAY NUMBER 2, CO US","2012-08-23","0.05","68","53","54"
"USC00056205","OURAY NUMBER 2, CO US","2012-08-24","0.30","67","53","53"
"USC00056205","OURAY NUMBER 2, CO US","2012-08-25","0.08","68","48","49"
"USC00056205","OURAY NUMBER 2, CO US","2012-08-26","0.10","74","49","55"
"USC00056205","OURAY NUMBER 2, CO US","2012-08-27","0.01","78","55","59"
"USC00056205","OURAY NUMBER 2, CO US","2012-08-28","0.01","78","58","59"
"USC00056205","OURAY NUMBER 2, CO US","2012-08-29","0.25","80","54","55"
"USC00056205","OURAY NUMBER 2, CO US","2012-08-30","0.00","81","52","52"
"USC00056205","OURAY NUMBER 2, CO US","2012-08-31","0.00","78","52","57"
"USC00056205","OURAY NUMBER 2, CO US","2012-09-01","0.00","75","53","56"
"USC00056205","OURAY NUMBER 2, CO US","2012-09-02","0.06","77","50","50"
"USC00056205","OURAY NUMBER 2, CO US","2012-09-03","0.15","73","50","53"
"USC00056205","OURAY NUMBER 2, CO US","2012-09-04","0.00","76","48","49"
"USC00056205","OURAY NUMBER 2, CO US","2012-09-05","0.00","78","46","46"
"USC00056205","OURAY NUMBER 2, CO US","2012-09-06","0.00","77","46","50"
"USC00056205","OURAY NUMBER 2, CO US","2012-09-07","0.00","80","48","57"
"USC00056205","OURAY NUMBER 2, CO US","2012-09-08","0.00","74","45","46"
"USC00056205","OURAY NUMBER 2, CO US","2012-09-09","0.00","76","45","49"
"USC00056205","OURAY NUMBER 2, CO US","2012-09-10","0.00","77","48","53"
"USC00056205","OURAY NUMBER 2, CO US","2012-09-11","0.00","76","52","54"
"USC00056205","OURAY NUMBER 2, CO US","2012-09-12","0.37","71","50","50"
"USC00056205","OURAY NUMBER 2, CO US","2012-09-13","0.20","59","42","42"
"USC00056205","OURAY NUMBER 2, CO US","2012-09-14","0.00","69","41","44"
"USC00056205","OURAY NUMBER 2, CO US","2012-09-15","0.00","72","43","44"
"USC00056205","OURAY NUMBER 2, CO US","2012-09-16","0.00","72","42","44"
"USC00056205","OURAY NUMBER 2, CO US","2012-09-17","0.00","75","44","48"
"USC00056205","OURAY NUMBER 2, CO US","2012-09-18","0.02","65","41","41"
"USC00056205","OURAY NUMBER 2, CO US","2012-09-19","0.00","73","41","42"
"USC00056205","OURAY NUMBER 2, CO US","2012-09-20","0.00","75","41","42"
"USC00056205","OURAY NUMBER 2, CO US","2012-09-21","0.00","74","42","44"
"USC00056205","OURAY NUMBER 2, CO US","2012-09-22","0.00","75","43","49"
"USC00056205","OURAY NUMBER 2, CO US","2012-09-23","0.00","77","46","49"
"USC00056205","OURAY NUMBER 2, CO US","2012-09-24","0.02","72","49","51"
"USC00056205","OURAY NUMBER 2, CO US","2012-09-25","0.46","66","43","44"
"USC00056205","OURAY NUMBER 2, CO US","2012-09-26","0.09","57","37","40"
"USC00056205","OURAY NUMBER 2, CO US","2012-09-27","0.18","55","38","41"
"USC00056205","OURAY NUMBER 2, CO US","2012-09-28","0.10","55","36","36"
"USC00056205","OURAY NUMBER 2, CO US","2012-09-29","0.00","65","35","41"
"USC00056205","OURAY NUMBER 2, CO US","2012-09-30","0.00","67","40","40"
"USC00056205","OURAY NUMBER 2, CO US","2012-10-01","0.00","65","39","41"
"USC00056205","OURAY NUMBER 2, CO US","2012-10-02","0.00","68","40","41"
"USC00056205","OURAY NUMBER 2, CO US","2012-10-03","0.00","70","40","42"
"USC00056205","OURAY NUMBER 2, CO US","2012-10-04","0.00","72","41","43"
"USC00056205","OURAY NUMBER 2, CO US","2012-10-05","0.00","71","43","55"
"USC00056205","OURAY NUMBER 2, CO US","2012-10-06","0.00","66","42","42"
"USC00056205","OURAY NUMBER 2, CO US","2012-10-07","0.00","55","28","29"
"USC00056205","OURAY NUMBER 2, CO US","2012-10-08","0.00","54","28","33"
"USC00056205","OURAY NUMBER 2, CO US","2012-10-09","0.00","61","33","37"
"USC00056205","OURAY NUMBER 2, CO US","2012-10-10","0.00","65","36","40"
"USC00056205","OURAY NUMBER 2, CO US","2012-10-11","0.00","70","39","41"
"USC00056205","OURAY NUMBER 2, CO US","2012-10-12","0.04","73","41","46"
"USC00056205","OURAY NUMBER 2, CO US","2012-10-13","0.21","54","32","35"
"USC00056205","OURAY NUMBER 2, CO US","2012-10-14","0.02","42","35","37"
"USC00056205","OURAY NUMBER 2, CO US","2012-10-15","0.00","58","33","36"
"USC00056205","OURAY NUMBER 2, CO US","2012-10-16","0.00","65","34","36"
"USC00056205","OURAY NUMBER 2, CO US","2012-10-17","0.00","67","36","45"
"USC00056205","OURAY NUMBER 2, CO US","2012-10-18","0.00","57","29","32"
"USC00056205","OURAY NUMBER 2, CO US","2012-10-19","0.00","57","30","34"
"USC00056205","OURAY NUMBER 2, CO US","2012-10-20","0.00","67","34","38"
"USC00056205","OURAY NUMBER 2, CO US","2012-10-21","0.00","69","37","38"
"USC00056205","OURAY NUMBER 2, CO US","2012-10-22","0.00","65","38","46"
"USC00056205","OURAY NUMBER 2, CO US","2012-10-23","0.00","65","46","50"
"USC00056205","OURAY NUMBER 2, CO US","2012-10-24","0.01","65","48","49"
"USC00056205","OURAY NUMBER 2, CO US","2012-10-25","0.11","59","23","23"
"USC00056205","OURAY NUMBER 2, CO US","2012-10-26","0.04","39","17","17"
"USC00056205","OURAY NUMBER 2, CO US","2012-10-27","0.00","39","17","27"
"USC00056205","OURAY NUMBER 2, CO US","2012-10-28","0.00","50","27","31"
"USC00056205","OURAY NUMBER 2, CO US","2012-10-29","0.00","58","31","34"
"USC00056205","OURAY NUMBER 2, CO US","2012-10-30","0.00","62","33","33"
"USC00056205","OURAY NUMBER 2, CO US","2012-10-31","0.00","60","33","34"
"USC00056205","OURAY NUMBER 2, CO US","2012-11-01","0.00","60","33","41"
"USC00056205","OURAY NUMBER 2, CO US","2012-11-02","0.00","63","36","36"
"USC00056205","OURAY NUMBER 2, CO US","2012-11-03","0.00","57","32","33"
"USC00056205","OURAY NUMBER 2, CO US","2012-11-04","0.00","57","30","31"
"USC00056205","OURAY NUMBER 2, CO US","2012-11-05","0.00","57","31","32"
"USC00056205","OURAY NUMBER 2, CO US","2012-11-06","0.00","57","31","35"
"USC00056205","OURAY NUMBER 2, CO US","2012-11-07","0.00","61","33","35"
"USC00056205","OURAY NUMBER 2, CO US","2012-11-08","0.00","64","35","45"
"USC00056205","OURAY NUMBER 2, CO US","2012-11-09","0.01","62","40","40"
"USC00056205","OURAY NUMBER 2, CO US","2012-11-10","0.40","49","29","29"
"USC00056205","OURAY NUMBER 2, CO US","2012-11-11","0.02","34","16","17"
"USC00056205","OURAY NUMBER 2, CO US","2012-11-12","0.02","21","9","12"
"USC00056205","OURAY NUMBER 2, CO US","2012-11-13","0.00","33","12","24"
"USC00056205","OURAY NUMBER 2, CO US","2012-11-14","0.00","41","22","23"
"USC00056205","OURAY NUMBER 2, CO US","2012-11-15","0.00","48","22","26"
"USC00056205","OURAY NUMBER 2, CO US","2012-11-16","0.00","49","25","38"
"USC00056205","OURAY NUMBER 2, CO US","2012-11-17","0.00","53","31","38"
"USC00056205","OURAY NUMBER 2, CO US","2012-11-18","0.00","56","34","36"
"USC00056205","OURAY NUMBER 2, CO US","2012-11-19","0.00","51","28","29"
"USC00056205","OURAY NUMBER 2, CO US","2012-11-20","0.00","50","27","29"
"USC00056205","OURAY NUMBER 2, CO US","2012-11-21","0.00","54","29","41"
"USC00056205","OURAY NUMBER 2, CO US","2012-11-22","0.00","57","29","30"
"USC00056205","OURAY NUMBER 2, CO US","2012-11-23","0.00","53","25","27"
"USC00056205","OURAY NUMBER 2, CO US","2012-11-24","0.00","50","27","29"
"USC00056205","OURAY NUMBER 2, CO US","2012-11-25","0.00","56","29","29"
"USC00056205","OURAY NUMBER 2, CO US","2012-11-26","0.00","56","27","27"
"USC00056205","OURAY NUMBER 2, CO US","2012-11-27","0.00","48","25","25"
"USC00056205","OURAY NUMBER 2, CO US","2012-11-28","0.00","51","24","27"
"USC00056205","OURAY NUMBER 2, CO US","2012-11-29","0.00","53","27","31"
"USC00056205","OURAY NUMBER 2, CO US","2012-11-30","0.00","52","29","35"
"USC00056205","OURAY NUMBER 2, CO US","2012-12-01","0.00","59","32","32"
"USC00056205","OURAY NUMBER 2, CO US","2012-12-02","0.00","53","29","41"
"USC00056205","OURAY NUMBER 2, CO US","2012-12-03","0.00","56","32","37"
"USC00056205","OURAY NUMBER 2, CO US","2012-12-04","0.02","44","25","26"
"USC00056205","OURAY NUMBER 2, CO US","2012-12-05","0.00","49","26","30"
"USC00056205","OURAY NUMBER 2, CO US","2012-12-06","0.00","61","30","36"
"USC00056205","OURAY NUMBER 2, CO US","2012-12-07","0.06","39","28","30"
"USC00056205","OURAY NUMBER 2, CO US","2012-12-08","0.00","43","26","29"
"USC00056205","OURAY NUMBER 2, CO US","2012-12-09","0.17","47","15","15"
"USC00056205","OURAY NUMBER 2, CO US","2012-12-10","0.07","22","3","14"
"USC00056205","OURAY NUMBER 2, CO US","2012-12-11","0.03","24","9","17"
"USC00056205","OURAY NUMBER 2, CO US","2012-12-12","0.00","29","15","27"
"USC00056205","OURAY NUMBER 2, CO US","2012-12-13","0.00","43","27","33"
"USC00056205","OURAY NUMBER 2, CO US","2012-12-14","0.00","46","28","33"
"USC00056205","OURAY NUMBER 2, CO US","2012-12-15","0.10","38","26","28"
"USC00056205","OURAY NUMBER 2, CO US","2012-12-16","0.30","31","15","18"
"USC00056205","OURAY NUMBER 2, CO US","2012-12-17","0.00","26","18","23"
"USC00056205","OURAY NUMBER 2, CO US","2012-12-18","0.00","39","18","25"
"USC00056205","OURAY NUMBER 2, CO US","2012-12-19","0.45","37","16","16"
"USC00056205","OURAY NUMBER 2, CO US","2012-12-20","0.30","27","-2","0"
"USC00056205","OURAY NUMBER 2, CO US","2012-12-21","0.00","24","-2","13"
"USC00056205","OURAY NUMBER 2, CO US","2012-12-22","0.00","42","11","20"
"USC00056205","OURAY NUMBER 2, CO US","2012-12-23","0.00","41","18","30"
"USC00056205","OURAY NUMBER 2, CO US","2012-12-24","0.00","40","26","32"
"USC00056205","OURAY NUMBER 2, CO US","2012-12-25","0.95","34","18","18"
"USC00056205","OURAY NUMBER 2, CO US","2012-12-26","0.00","21","9",
"USC00056205","OURAY NUMBER 2, CO US","2012-12-27","0.15","32","16","16"
"USC00056205","OURAY NUMBER 2, CO US","2012-12-28","0.55","25","13","13"
"USC00056205","OURAY NUMBER 2, CO US","2012-12-29","0.00","18","0","2"
"USC00056205","OURAY NUMBER 2, CO US","2012-12-30","0.00","27","2","20"
"USC00056205","OURAY NUMBER 2, CO US","2012-12-31","0.06","33","17","17"
"USC00056205","OURAY NUMBER 2, CO US","2013-01-01","0.08","21","4","8"
"USC00056205","OURAY NUMBER 2, CO US","2013-01-02","0.00","18","1","5"
"USC00056205","OURAY NUMBER 2, CO US","2013-01-03","0.00","22","-4","-4"
"USC00056205","OURAY NUMBER 2, CO US","2013-01-04","0.00","20","-4","5"
"USC00056205","OURAY NUMBER 2, CO US","2013-01-05","0.00","26","3","9"
"USC00056205","OURAY NUMBER 2, CO US","2013-01-06","0.00","37","9","13"
"USC00056205","OURAY NUMBER 2, CO US","2013-01-07","0.00","36","13","18"
"USC00056205","OURAY NUMBER 2, CO US","2013-01-08","0.00","35","12","15"
"USC00056205","OURAY NUMBER 2, CO US","2013-01-09","0.00","34","11","12"
"USC00056205","OURAY NUMBER 2, CO US","2013-01-10","0.00","40","11","26"
"USC00056205","OURAY NUMBER 2, CO US","2013-01-11","0.07","47","18","18"
"USC00056205","OURAY NUMBER 2, CO US","2013-01-12","0.00","28","-2","-2"
"USC00056205","OURAY NUMBER 2, CO US","2013-01-13","0.02","13","-3","4"
"USC00056205","OURAY NUMBER 2, CO US","2013-01-14","0.07","13","-4","-4"
"USC00056205","OURAY NUMBER 2, CO US","2013-01-15","0.00","7","-11","-7"
"USC00056205","OURAY NUMBER 2, CO US","2013-01-16","0.00","16","-7","6"
"USC00056205","OURAY NUMBER 2, CO US","2013-01-17","0.00","30","6","12"
"USC00056205","OURAY NUMBER 2, CO US","2013-01-18","0.00","38","12","17"
"USC00056205","OURAY NUMBER 2, CO US","2013-01-19","0.00","38","16","18"
"USC00056205","OURAY NUMBER 2, CO US","2013-01-20","0.00","38","14","16"
"USC00056205","OURAY NUMBER 2, CO US","2013-01-21","0.00","39","16","20"
"USC00056205","OURAY NUMBER 2, CO US","2013-01-22","0.00","45","20","23"
"USC00056205","OURAY NUMBER 2, CO US","2013-01-23","0.00","47","20","24"
"USC00056205","OURAY NUMBER 2, CO US","2013-01-24","0.00","47","24","31"
"USC00056205","OURAY NUMBER 2, CO US","2013-01-25","0.00","47","28","32"
"USC00056205","OURAY NUMBER 2, CO US","2013-01-26","0.00","42","28","31"
"USC00056205","OURAY NUMBER 2, CO US","2013-01-27","1.50","35","31","33"
"USC00056205","OURAY NUMBER 2, CO US","2013-01-28","0.10","46","29","30"
"USC00056205","OURAY NUMBER 2, CO US","2013-01-29","0.42","32","12","12"
"USC00056205","OURAY NUMBER 2, CO US","2013-01-30","0.06","16","10","11"
"USC00056205","OURAY NUMBER 2, CO US","2013-01-31","0.02","27","11","24"
"USC00056205","OURAY NUMBER 2, CO US","2013-02-01","0.00","36","17","18"
"USC00056205","OURAY NUMBER 2, CO US","2013-02-02","0.00","39","17","18"
"USC00056205","OURAY NUMBER 2, CO US","2013-02-03","0.00","40","18","27"
"USC00056205","OURAY NUMBER 2, CO US","2013-02-04","0.01","41","14","14"
"USC00056205","OURAY NUMBER 2, CO US","2013-02-05","0.00","40","14","21"
"USC00056205","OURAY NUMBER 2, CO US","2013-02-06","0.00","48","21","24"
"USC00056205","OURAY NUMBER 2, CO US","2013-02-07","0.17","43","13","17"
"USC00056205","OURAY NUMBER 2, CO US","2013-02-08","0.00","38","16","34"
"USC00056205","OURAY NUMBER 2, CO US","2013-02-09","0.12","40","23","23"
"USC00056205","OURAY NUMBER 2, CO US","2013-02-10","0.39","27","11","12"
"USC00056205","OURAY NUMBER 2, CO US","2013-02-11","0.12","24","12","16"
"USC00056205","OURAY NUMBER 2, CO US","2013-02-12","0.03","21","5","7"
"USC00056205","OURAY NUMBER 2, CO US","2013-02-13","0.00","23","6","13"
"USC00056205","OURAY NUMBER 2, CO US","2013-02-14","0.00","34","12","18"
"USC00056205","OURAY NUMBER 2, CO US","2013-02-15","0.00","32","14","17"
"USC00056205","OURAY NUMBER 2, CO US","2013-02-16","0.00","32","14","17"
"USC00056205","OURAY NUMBER 2, CO US","2013-02-17","0.00","42","17","28"
"USC00056205","OURAY NUMBER 2, CO US","2013-02-18","0.16","45","10","10"
"USC00056205","OURAY NUMBER 2, CO US","2013-02-19","0.00","31","9","20"
"USC00056205","OURAY NUMBER 2, CO US","2013-02-20","0.00","42","19","29"
"USC00056205","OURAY NUMBER 2, CO US","2013-02-21","0.40","33","21","22"
"USC00056205","OURAY NUMBER 2, CO US","2013-02-22","0.10","26","13","18"
"USC00056205","OURAY NUMBER 2, CO US","2013-02-23","0.15","22","4","11"
"USC00056205","OURAY NUMBER 2, CO US","2013-02-24","0.20","34","6","6"
"USC00056205","OURAY NUMBER 2, CO US","2013-02-25","0.07","21","2","5"
"USC00056205","OURAY NUMBER 2, CO US","2013-02-26","0.01","29","5","18"
"USC00056205","OURAY NUMBER 2, CO US","2013-02-27","0.26","19","-1","1"
"USC00056205","OURAY NUMBER 2, CO US","2013-02-28","0.00","25","1","8"
"USC00056205","OURAY NUMBER 2, CO US","2013-03-01","0.00","33","8","24"
"USC00056205","OURAY NUMBER 2, CO US","2013-03-02","0.00","38","21","22"
"USC00056205","OURAY NUMBER 2, CO US","2013-03-03","0.00","48","22","33"
"USC00056205","OURAY NUMBER 2, CO US","2013-03-04","0.18","46","31","32"
"USC00056205","OURAY NUMBER 2, CO US","2013-03-05","0.06","46","13","14"
"USC00056205","OURAY NUMBER 2, CO US","2013-03-06","0.00","45","12","37"
"USC00056205","OURAY NUMBER 2, CO US","2013-03-07","0.00","55","35","41"
"USC00056205","OURAY NUMBER 2, CO US","2013-03-08","0.00","56","28","36"
"USC00056205","OURAY NUMBER 2, CO US","2013-03-09","0.03","47","24","24"
"USC00056205","OURAY NUMBER 2, CO US","2013-03-10","0.16","29","14","14"
"USC00056205","OURAY NUMBER 2, CO US","2013-03-11","0.00","33","14","20"
"USC00056205","OURAY NUMBER 2, CO US","2013-03-12","0.00","43","20","30"
"USC00056205","OURAY NUMBER 2, CO US","2013-03-13","0.00","48","27","27"
"USC00056205","OURAY NUMBER 2, CO US","2013-03-14","0.00","52","27","30"
"USC00056205","OURAY NUMBER 2, CO US","2013-03-15","0.00","58","29","35"
"USC00056205","OURAY NUMBER 2, CO US","2013-03-16","0.00","63","34","37"
"USC00056205","OURAY NUMBER 2, CO US","2013-03-17","0.09","46","30","35"
